nomInstall;numInstall;nomCommune;codeINSEE;cp;nomLieuD;numVoie;nomVoie;location;longitude;latitude;accessH;nbPlacesP
Complexe Sportif;530770001;Cosse-le-Vivien;53077;53230;;;Rue de l'Oriette;[ 47.944873 , -0.911579];-0.911579;47.944873;Oui;90
Beausoleil;530770002;Cosse-le-Vivien;53077;53230;;;Rue de l'Huilerie;[ 47.944873 , -0.911579];-0.911579;47.944873;Oui;15
Parc Municipal;530770003;Cosse-le-Vivien;53077;53230;Parc Municipal;;Rue Saint Jacques;[ 47.944873 , -0.911579];-0.911579;47.944873;Oui;40
Ecole Privee Sainte Marie;530770004;Cosse-le-Vivien;53077;53230;;;Rue Ambroise Pare;[ 47.944873 , -0.911579];-0.911579;47.944873;Non;0
Terrains de Petanque;530780001;Coudray;53078;53200;;;Chemin de l'Etang;[ 47.790898 , -0.644349];-0.644349;47.790898;Oui;7
Terrain des Sports;530780002;Coudray;53078;53200;;;Rue du Bac Menil;[ 47.790898 , -0.644349];-0.644349;47.790898;Oui;30
Aire de Jeux;530780003;Coudray;53078;53200;Lotissement Euches;;;[ 47.790898 , -0.644349];-0.644349;47.790898;Oui;4
Circuit de Randonnee;530780004;Coudray;53078;53200;;;Rue du Bac;[ 47.790898 , -0.644349];-0.644349;47.790898;Oui;8
Circuit de la Rogerais;530790001;Couesmes-Vauce;53079;53300;La Rogerais;;;[ 48.451497 , -0.710433];-0.710433;48.451497;Non;0
Aire de la Broutiere;530790002;Couesmes-Vauce;53079;53300;La Broutiere;;;[ 48.451497 , -0.710433];-0.710433;48.451497;Non;0
Court de Tennis;530800001;Couptrain;53080;53250;;;Rue des 4 Heures;[ 48.483093 , -0.294151];-0.294151;48.483093;Oui;0
Terrain de Sports;530820001;Courbeveille;53082;53230;;;Rue des Sports;[ 47.992337 , -0.887687];-0.887687;47.992337;Oui;20
Ecole Primaire Publique;530830001;Courcite;53083;53700;;;Rue de Villaines;[ 48.305056 , -0.250154];-0.250154;48.305056;Oui;0
Stade;530830002;Courcite;53083;53700;;;Rue du Stade;[ 48.305056 , -0.250154];-0.250154;48.305056;Oui;0
Salle Polyvalente;530830003;Courcite;53083;53700;;;Rue du Stade;[ 48.305056 , -0.250154];-0.250154;48.305056;Oui;0
Collège du Prieure;530840001;Craon;53084;53400;;5;Place Saint-Clement;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;0
Stade Maurice Courne;530840002;Craon;53084;53400;;;Route de Château-Gontier;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;40
Piscine Intercommunale;530840004;Craon;53084;53400;;;Rue Jean-Bouin;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;30
Salle de Tennis;530840005;Craon;53084;53400;Plan d'Eau;;Rue Alain Gerbault;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;16
Stade Girande;530840006;Craon;53084;53400;;;Rue de la Tour de Guet;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;30
Espace Pantigny;530840007;Craon;53084;53400;;;Place de la Mairie;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;0
Complexe Sportif;530840008;Craon;53084;53400;;;Rue Jean Bouin;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;56
Salle Omnisports;530840009;Craon;53084;53400;;;Rue Pierre de Coubertin;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;45
Complexe Sportif Lotissement du Pin;530840010;Craon;53084;53400;Lotissement du Pin;;Route de Niafles;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;7
Maison Familiale;530840011;Craon;53084;53400;;;Route de Segre;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;0
Hippodrome de la Touche;530840012;Craon;53084;53400;La Touche;;;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;5000
Espace Saint Clement;530840014;Craon;53084;53400;;;Place St Clement;[ 47.847459 , -0.951058];-0.951058;47.847459;Non;20
Rocade Verte;530840015;Craon;53084;53400;;;;[ 47.847459 , -0.951058];-0.951058;47.847459;Non;0
Plan d'Eau du Murier;530840016;Craon;53084;53400;;;Plan d'Eau du Murier;[ 47.847459 , -0.951058];-0.951058;47.847459;Oui;0
Terrain de Football;530850001;Crennes-sur-Fraubee;53085;53700;Le Bourg;;;[ 48.378175 , -0.279424];-0.279424;48.378175;Oui;0
Terrain de Petanque;530850002;Crennes-sur-Fraubee;53085;53700;Lotissement du Bignon;;;[ 48.378175 , -0.279424];-0.279424;48.378175;Oui;0
Circuit de Randonnee;530850003;Crennes-sur-Fraubee;53085;53700;;;Place de l'église;[ 48.378175 , -0.279424];-0.279424;48.378175;Oui;0
Court de Tennis;530850004;Crennes-sur-Fraubee;53085;53700;;;Le Bourg;[ 48.378175 , -0.279424];-0.279424;48.378175;Oui;0
Salle Polyvalente;530860001;Croixille;53086;53380;;;Route de Fougères;[ 48.204465 , -1.056884];-1.056884;48.204465;Oui;21
Terrain de Tennis;530860002;Croixille;53086;53380;;;Place de la Mairie;[ 48.204465 , -1.056884];-1.056884;48.204465;Oui;21
Circuit de Ranndonnee;530860003;Croixille;53086;53380;;;Place de la Mairie;[ 48.204465 , -1.056884];-1.056884;48.204465;Oui;0
Salle de Loisirs Mairie;530860004;Croixille;53086;53380;;;Place de la Mairie;[ 48.204465 , -1.056884];-1.056884;48.204465;Non;10
Court de Tennis;530870001;Cropte;53087;53170;;;Route de Saint-Denis-Du-Maine;[ 47.957553 , -0.492998];-0.492998;47.957553;Oui;100
Circuit de Randonnee;530870002;Cropte;53087;53170;;;église de la Cropte;[ 47.957553 , -0.492998];-0.492998;47.957553;Non;0
Terrain des Sports;530880001;Cuille;53088;53540;;;Rue d'Anjou;[ 47.970414 , -1.119567];-1.119567;47.970414;Oui;30
Salle des Fêtes;530880002;Cuille;53088;53540;;;Rue Marechal Leclerc;[ 47.970414 , -1.119567];-1.119567;47.970414;Oui;40
Terrain de Petanque;530880003;Cuille;53088;53540;Mairie;;;[ 47.970414 , -1.119567];-1.119567;47.970414;Oui;0
Circuit de Randonnee;530880004;Cuille;53088;53540;;;Rue de Bretagne;[ 47.970414 , -1.119567];-1.119567;47.970414;Oui;20
Salle de Tennis de Table;530880012;Cuille;53088;53540;;;Rue des Muriers;[ 47.970414 , -1.119567];-1.119567;47.970414;Oui;0
Base de Loisirs;530890001;Daon;53089;53200;Camping de Daon;;;[ 47.749625 , -0.639358];-0.639358;47.749625;Oui;300
Complexe Sportif;530890002;Daon;53089;53200;;;Rue des Martyrs de Formusson;[ 47.749625 , -0.639358];-0.639358;47.749625;Oui;80
Circuit de Randonnee;530890003;Daon;53089;53200;Camping de Daon;;;[ 47.749625 , -0.639358];-0.639358;47.749625;Oui;7
Ecluse de Formusson;530890004;Daon;53089;53200;Formusson;;;[ 47.749625 , -0.639358];-0.639358;47.749625;Non;0
Club de Ski Nautique Daonnais;530890005;Daon;53089;53200;Le Long du Chemin du Halage;;;[ 47.749625 , -0.639358];-0.639358;47.749625;Non;0
Court de Tennis;530900001;Denaze;53090;53400;;;Route de la Chapelle-Craonnaise;[ 47.884328 , -0.887785];-0.887785;47.884328;Oui;0
Terrain de Sports;530910001;Desertines;53091;53190;;;Route de Saint- Aubin;[ 48.468047 , -0.866988];-0.866988;48.468047;Oui;0
Plateau Multisports;530910002;Desertines;53091;53190;;;Boulevard Testard;[ 48.468047 , -0.866988];-0.866988;48.468047;Oui;0
Salles de Sport;530910003;Desertines;53091;53190;;;Rue de Normandie;[ 48.468047 , -0.866988];-0.866988;48.468047;Oui;0
Circuit de Randonnee;530910004;Desertines;53091;53190;;;Château de la Grande Haie;[ 48.468047 , -0.866988];-0.866988;48.468047;Oui;0
Terrain de Petanque;530920001;Deux-évailles;53092;53150;;;Route de Jublains;[ 48.190678 , -0.527087];-0.527087;48.190678;Oui;0
Terrain de Football;530930001;Doree;53093;53190;;;Route de Levare;[ 48.448227 , -0.96586];-0.96586;48.448227;Oui;0
Terrains de Petanque;530930002;Doree;53093;53190;Plan d'Eau;;Route de Landivy;[ 48.448227 , -0.96586];-0.96586;48.448227;Oui;0
Circuit de Randonnee;530930003;Doree;53093;53190;;;Place de la Mairie;[ 48.448227 , -0.96586];-0.96586;48.448227;Oui;0
Terrain de Petanque;530930004;Doree;53093;53190;Salle Communale;14;Rue des écoles;[ 48.448227 , -0.96586];-0.96586;48.448227;Non;0
Complexe Sportif;530940001;Entrammes;53094;53260;;;Route de Force;[ 47.995171 , -0.714892];-0.714892;47.995171;Oui;50
Terrain de Football d'Entrainement;530940002;Entrammes;53094;53260;;;Rue des Sports;[ 47.995171 , -0.714892];-0.714892;47.995171;Oui;0
Salle des Fêtes;530940003;Entrammes;53094;53260;;;Rue Parne Sur Roc;[ 47.995171 , -0.714892];-0.714892;47.995171;Oui;0
Site d'Escalade;530940004;Entrammes;53094;53260;;;Chemin du Halage;[ 47.995171 , -0.714892];-0.714892;47.995171;Non;0
Poney Evasion;530940011;Entrammes;53094;53260;;;Elevage du Bois, le Buisson;[ 47.995171 , -0.714892];-0.714892;47.995171;Oui;0
Espace de Loisirs;530950001;épineux-le-Seguin;53095;53340;Salle des Fêtes;;Route de Ballee;[ 47.941779 , -0.360907];-0.360907;47.941779;Oui;40
Complexe Sportif Scolaire de Saint Joseph;530960002;Ernee;53096;53500;;17;Rue des GlaÃ¯euls;[ 48.296159 , -0.93335];-0.93335;48.296159;Non;0
Complexe Sportif;530960003;Ernee;53096;53500;;;Avenue du General de Gaulle;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Tennis + City Stade;530960004;Ernee;53096;53500;Terrain de Camping;;Avenue du General de Gaulle;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Foyer Culturel;530960005;Ernee;53096;53500;;;Boulevard du Collège;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Motocross du Vahais;530960006;Ernee;53096;53500;Le Vahais;;;[ 48.296159 , -0.93335];-0.93335;48.296159;Non;0
Zone de Loisirs;530960007;Ernee;53096;53500;Les Bizeuls;;Route de Carelles;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Salle de Tennis de Table;530960008;Ernee;53096;53500;;;Rue de la Vallee;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Stade Marcel Boulanger;530960009;Ernee;53096;53500;;;Route de Laval;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Cosec;530960010;Ernee;53096;53500;;;Rue des Mirettes;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Espace Aquatique de l'Ernee;530960011;Ernee;53096;53500;;;3 Avenue du Genral de Gaulle;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Jardin Public;530960012;Ernee;53096;53500;;;Boulevard Victor Hugo;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;0
Planète Gym;530960013;Ernee;53096;53500;;4;Avenue de la Liberation;[ 48.296159 , -0.93335];-0.93335;48.296159;Oui;20
Salle de Boxe Rene Dubois;530960014;Ernee;53096;53500;;;Rue Auguste Fortin;[ 48.296159 , -0.93335];-0.93335;48.296159;Non;0
Complexe Sportif;530970001;évron;53097;53600;;;Promenade des Grands Pres;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Hall d'Exposition;530970002;évron;53097;53600;;;Promenade des Grands Pres;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Stade Municipal Henri Breux;530970003;évron;53097;53600;;;Avenue des Sports;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;67
Gymnase Municipal;530970004;évron;53097;53600;;;Boulevard Rossignol;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;30
La Zone Verte;530970005;évron;53097;53600;;;Promenade des Grands Pres;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Plaine de Jeux;530970006;évron;53097;53600;La Grande Valaisière;;;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Salle des Fêtes;530970007;évron;53097;53600;;;Avenue des Sports;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;67
Lycee Prive d'Orion;530970009;évron;53097;53600;;2;Rue de la Liberation;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Salle de Billard;530970010;évron;53097;53600;;;Place de la Basilique;[ 48.154954 , -0.402774];-0.402774;48.154954;Non;0
Jardin Aquatique;530970012;évron;53097;53600;;;Rue Alain Vadepied les Grands Près;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;200
Circuit Vtt;530970016;évron;53097;53600;;;La Valaisière;[ 48.154954 , -0.402774];-0.402774;48.154954;Non;0
Pas de Tir Ã€ l'Arc;530970017;évron;53097;53600;;;Rue de Laval;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Salle des Ruettes;530970018;évron;53097;53600;;;Ruelle des Ruettes;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Salle Saint-Joseph;530970019;évron;53097;53600;;;Rue des Pres;[ 48.154954 , -0.402774];-0.402774;48.154954;Non;0
Salle des 4 Vents;530970034;évron;53097;53600;;90;Rue des Pres;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Centre Social-Culturel le Trait d'Union;530970035;évron;53097;53600;;32 Bis;Rue du Montaigu;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Ecole Jean Monnet;530970036;évron;53097;53600;;;Avenue des Sports;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Collège Sacre Coeur;530970037;évron;53097;53600;;;13 Rue du Galerie de Gaulle;[ 48.154954 , -0.402774];-0.402774;48.154954;Oui;0
Lycee Raoul Vadepied;530970038;évron;53097;53600;;;Boulevard Henri Rossignol;[ 48.154954 , -0.402774];-0.402774;48.154954;Non;0
Salle de Loisirs;530980001;Fontaine-Couverte;53098;53350;;2;Rue de Bretagne;[ 47.90759 , -1.14357];-1.14357;47.90759;Oui;50
Zone de Loisirs;530980002;Fontaine-Couverte;53098;53350;Le Bourg;;;[ 47.90759 , -1.14357];-1.14357;47.90759;Oui;70
Petite Salle de Loisirs;530980003;Fontaine-Couverte;53098;53350;;;Place de la Mairie;[ 47.90759 , -1.14357];-1.14357;47.90759;Non;50
Terrain des Sports;530990001;Force;53099;53260;;;Route de Bazougers;[ 48.032431 , -0.70095];-0.70095;48.032431;Oui;0
Terrain de Petanque;530990002;Force;53099;53260;;;Place du Douet;[ 48.032431 , -0.70095];-0.70095;48.032431;Oui;0
Plateau Multisports;530990003;Force;53099;53260;Lotissement des Mottes;;;[ 48.032431 , -0.70095];-0.70095;48.032431;Oui;0
Site Naturel d'Escalade;530990004;Force;53099;53260;;;;[ 48.032431 , -0.70095];-0.70095;48.032431;Oui;0
L'Accrobranche;530990005;Force;53099;53260;;;L'Orbière;[ 48.032431 , -0.70095];-0.70095;48.032431;Oui;100
Complexe Sportif;531000001;Fougerolles-du-Plessis;53100;53190;;;Rue de Bretagne;[ 48.473188 , -0.974205];-0.974205;48.473188;Oui;0
Terrain de Petanque;531000003;Fougerolles-du-Plessis;53100;53190;;;Square Marie Marin;[ 48.473188 , -0.974205];-0.974205;48.473188;Oui;0
Circuits de Randonnee;531000004;Fougerolles-du-Plessis;53100;53190;;;Place de la Mairie;[ 48.473188 , -0.974205];-0.974205;48.473188;Oui;0
Ecole Primaire Publique;531000007;Fougerolles-du-Plessis;53100;53190;;;Passage des Enfants Cache;[ 48.473188 , -0.974205];-0.974205;48.473188;Oui;0
Terrain de Tennis;531010001;Fromentières;53101;53200;;;Jardin Public;[ 47.864146 , -0.665867];-0.665867;47.864146;Oui;6
Terrain des Sports;531010002;Fromentières;53101;53200;;;Route de Château Gontier;[ 47.864146 , -0.665867];-0.665867;47.864146;Oui;100
Circuits de Randonnees;531010003;Fromentières;53101;53200;;;Place de l'église;[ 47.864146 , -0.665867];-0.665867;47.864146;Oui;25
Piste de Bicross;531010004;Fromentières;53101;53200;Terrain des Sports;;Route de Chateau-Gontier;[ 47.864146 , -0.665867];-0.665867;47.864146;Oui;0
Plateau Multisports;531010005;Fromentières;53101;53200;;;Rue des Aubepines;[ 47.864146 , -0.665867];-0.665867;47.864146;Oui;3
Salle des Fêtes;531010006;Fromentières;53101;53200;;;Rue du Pont Monceau;[ 47.864146 , -0.665867];-0.665867;47.864146;Oui;0
Salle Polyvalente;531020001;Gastines;53102;53540;;9;Rue des étangs;[ 47.951043 , -1.104898];-1.104898;47.951043;Oui;0
Terrains de Petanque;531030002;Genest-Saint-Isle;53103;53940;;;Route de la Lucette;[ 48.09757 , -0.890105];-0.890105;48.09757;Oui;7
Salle des Sports;531030003;Genest-Saint-Isle;53103;53940;;;Chemin de Pinceloup;[ 48.09757 , -0.890105];-0.890105;48.09757;Oui;25
Complexe Sportif;531030005;Genest-Saint-Isle;53103;53940;;;Rue des Sports;[ 48.09757 , -0.890105];-0.890105;48.09757;Oui;50
Terrain de Petanque;531040001;Gennes-sur-Glaize;53104;53200;;;Lotissement du Priorie;[ 47.853892 , -0.609125];-0.609125;47.853892;Oui;40
Terrain des Sports;531040002;Gennes-sur-Glaize;53104;53200;;;Route de Chatelain;[ 47.853892 , -0.609125];-0.609125;47.853892;Oui;0
Terrain de Petanque Rue de l'étang;531040004;Gennes-sur-Glaize;53104;53200;;;Rue de l'étang;[ 47.853892 , -0.609125];-0.609125;47.853892;Oui;10
Circuit de Randonnee;531040005;Gennes-sur-Glaize;53104;53200;;;Place de la Mairie;[ 47.853892 , -0.609125];-0.609125;47.853892;Oui;0
Parc Multisports;531040006;Gennes-sur-Glaize;53104;53200;Gennes-Sur-Glaize;;Rue des Oiseaux;[ 47.853892 , -0.609125];-0.609125;47.853892;Oui;0
Salle Multi Activites;531040007;Gennes-sur-Glaize;53104;53200;;;Rue des Sports;[ 47.853892 , -0.609125];-0.609125;47.853892;Non;0
Terrain de Loisirs;531050001;Gesnes;53105;53150;;;Rue du Lavoir;[ 48.146922 , -0.586552];-0.586552;48.146922;Oui;0
Salle des Fêtes;531050002;Gesnes;53105;53150;;;Rue du Lavoir;[ 48.146922 , -0.586552];-0.586552;48.146922;Oui;0
Terrain de Football;531060001;Gesvres;53106;53370;;;Rue Normandie-Maine;[ 48.368453 , -0.146636];-0.146636;48.368453;Non;15
Salle Polyvalente;531060002;Gesvres;53106;53370;;12;Rue des Alpes Mancelles;[ 48.368453 , -0.146636];-0.146636;48.368453;Oui;25
Jardin de l'école;531060003;Gesvres;53106;53370;;;Rue Normandie-Maine;[ 48.368453 , -0.146636];-0.146636;48.368453;Oui;0
Salle d'Activites;531070001;Gorron;53107;53120;Ecole Maternelle;;;[ 48.411003 , -0.813487];-0.813487;48.411003;Oui;0
Ecole Primaire Publique;531070003;Gorron;53107;53120;;;Rue de Normandie;[ 48.411003 , -0.813487];-0.813487;48.411003;Oui;0
Salle Polyvalente;531070004;Gorron;53107;53120;;;Avenue Charles de Gaulle;[ 48.411003 , -0.813487];-0.813487;48.411003;Oui;200
Complexe Maurice Dufour;531070005;Gorron;53107;53120;;;Rue de la Gare;[ 48.411003 , -0.813487];-0.813487;48.411003;Oui;0
Terrain Couvert de Petanque;531070006;Gorron;53107;53120;;44;Rue Jean-Jacques Garnier;[ 48.411003 , -0.813487];-0.813487;48.411003;Oui;0
Piscine Municipale;531070007;Gorron;53107;53120;;;Avenue Charles de Gaulle;[ 48.411003 , -0.813487];-0.813487;48.411003;Oui;100
Parc de Loisirs de Colmont;531070008;Gorron;53107;53120;Parc de Loisirs de Colmont;;;[ 48.411003 , -0.813487];-0.813487;48.411003;Oui;0
Circuits de Randonnee;531070009;Gorron;53107;53120;Centre Ville;;;[ 48.411003 , -0.813487];-0.813487;48.411003;Oui;0
Terrain de Football;531080001;Gravelle;53108;53410;;;La Bouillère;[ 48.072433 , -1.01614];-1.01614;48.072433;Oui;0
Plan d'Eau;531080002;Gravelle;53108;53410;;;Route de Montjean;[ 48.072433 , -1.01614];-1.01614;48.072433;Oui;0
Terrain de Football;531090001;Grazay;53109;53440;;;Route de Bais;[ 48.289822 , -0.482621];-0.482621;48.289822;Oui;0
Plaine de Jeux;531090002;Grazay;53109;53440;;;Le Bourg;[ 48.289822 , -0.482621];-0.482621;48.289822;Oui;0
Stade Edouard Reillon;531100001;Grez-en-Bouère;53110;53290;;;Route de Chateau Gontier;[ 47.874025 , -0.523302];-0.523302;47.874025;Oui;80
Collège Grand Champ;531100002;Grez-en-Bouère;53110;53290;;;Route de Ruille;[ 47.874025 , -0.523302];-0.523302;47.874025;Oui;24
Terrain de Petanque;531100003;Grez-en-Bouère;53110;53290;;;Route de Sable-Sur-Sarthe- Parc des Cerisiers;[ 47.874025 , -0.523302];-0.523302;47.874025;Oui;10
Piste de Bicross;531100004;Grez-en-Bouère;53110;53290;;;Lotissement Bel et Bas;[ 47.874025 , -0.523302];-0.523302;47.874025;Oui;0
Circuit de Randonnee;531100005;Grez-en-Bouère;53110;53290;;;Place de l'église;[ 47.874025 , -0.523302];-0.523302;47.874025;Non;0
Salle Polyvalente;531100008;Grez-en-Bouère;53110;53290;;;Rue de Taude;[ 47.874025 , -0.523302];-0.523302;47.874025;Oui;50
Ecole Publique Levrot;531100009;Grez-en-Bouère;53110;53290;;;Rue des écoles;[ 47.874025 , -0.523302];-0.523302;47.874025;Oui;0
Ecole Privee Saint Jean Baptiste;531100010;Grez-en-Bouère;53110;53290;;;Route de Villebois Mareuil;[ 47.874025 , -0.523302];-0.523302;47.874025;Oui;0
Salle Communale;531110001;Haie-Traversaine;53111;53300;;;Place des Combattants de Laliberte;[ 48.368651 , -0.607038];-0.607038;48.368651;Non;10
Terrain de Football;531110002;Haie-Traversaine;53111;53300;Bray;;;[ 48.368651 , -0.607038];-0.607038;48.368651;Oui;50
Base de Voile;531110003;Haie-Traversaine;53111;53300;Plan d'Eau;;;[ 48.368651 , -0.607038];-0.607038;48.368651;Oui;60
Terrain de Football;531120001;Ham;53112;53250;Butte des Avenrys;;;[ 48.379543 , -0.37807];-0.37807;48.379543;Oui;0
Ecole Primaire Publique;531120002;Ham;53112;53250;;8;Rue de la Grotte;[ 48.379543 , -0.37807];-0.37807;48.379543;Oui;0
Salle Polyvalente;531120003;Ham;53112;53250;;;Rue du Vieux Presbitaire;[ 48.379543 , -0.37807];-0.37807;48.379543;Oui;0
Circuit de Randonnee;531120004;Ham;53112;53250;;;Place de l'église;[ 48.379543 , -0.37807];-0.37807;48.379543;Oui;0
Centre d'Hebergement du Bois du Tay;531130002;Hambers;53113;53160;Bois du Tay;;;[ 48.25355 , -0.4187];-0.4187;48.25355;Oui;0
Terrain des Sports;531130003;Hambers;53113;53160;;;Le Bourg;[ 48.25355 , -0.4187];-0.4187;48.25355;Oui;0
Salle des Fêtes;531130004;Hambers;53113;53160;;;Rue Jean Louis Bernard;[ 48.25355 , -0.4187];-0.4187;48.25355;Oui;0
Motocross des Decouvertes;531140001;Hardanges;53114;53640;Les Decouvertes;;;[ 48.33579 , -0.402788];-0.402788;48.33579;Non;0
Terrains de Petanque;531140003;Hardanges;53114;53640;;;Impasse de la Butte;[ 48.33579 , -0.402788];-0.402788;48.33579;Oui;0
Salle Multisports;531160001;Horps;53116;53640;;;Impasse des Forges;[ 48.39559 , -0.461304];-0.461304;48.39559;Oui;100
Terrain de Football;531160002;Horps;53116;53640;;;Route de Charchigne;[ 48.39559 , -0.461304];-0.461304;48.39559;Oui;0
Terrain de Petanque;531160004;Horps;53116;53640;;;Impasse de la Claie;[ 48.39559 , -0.461304];-0.461304;48.39559;Non;0
Salle des Fêtes;531170001;Houssay;53117;53360;;;Rue d'Anjou;[ 47.913596 , -0.736952];-0.736952;47.913596;Oui;4
Terrain des Sports;531170002;Houssay;53117;53360;Plan d'Eau;;;[ 47.913596 , -0.736952];-0.736952;47.913596;Oui;15
